timestamp	gaze sample index	pupil_center_left_x	pupil_center_left_y	pupil_center_left_z	pupil_diameter_left	gaze_direction_left_x	gaze_direction_left_y	gaze_direction_left_z	azimuth_left	elevation_left	pupil_center_right_x	pupil_center_right_y	pupil_center_right_z	pupil_diameter_right	gaze_direction_right_x	gaze_direction_right_y	gaze_direction_right_z	azimuth_right	elevation_right	gaze_point_video_x	gaze_point_video_y	gaze_point_3D_x	gaze_point_3D_y	gaze_point_3D_z
8.073788e+01	4024	33.63	-11.94	-31.58	2.73	-0.0478	0.1495	0.9876	2.7710	-8.5996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.7683	428.4810	20.46	29.24	240.44
8.075797e+01	4025	33.65	-11.95	-31.56	2.74	-0.0424	0.1511	0.9876	2.4608	-8.6927	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	876.1422	426.7693	21.96	29.68	240.46
8.077795e+01	4026	33.65	-11.97	-31.51	2.73	-0.0396	0.1513	0.9877	2.2970	-8.7041	-33.51	-11.60	-33.49	3.03	0.0314	-0.0023	0.9995	-1.8020	0.1306	962.1950	507.2464	-1.06	8.74	241.17
8.079805e+01	4027	33.64	-12.00	-31.47	2.72	-0.0375	0.1514	0.9878	2.1723	-8.7106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	871.0187	426.6423	23.32	29.72	240.60
8.081803e+01	4028	33.64	-12.02	-31.42	2.72	-0.0354	0.1516	0.9878	2.0532	-8.7194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	868.9178	426.5806	23.89	29.73	240.65
8.083812e+01	4029	33.63	-12.04	-31.39	2.70	-0.0349	0.1514	0.9879	2.0221	-8.7089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	868.4089	426.8666	24.03	29.66	240.70
8.085810e+01	4030	33.63	-12.06	-31.36	2.70	-0.0339	0.1518	0.9878	1.9648	-8.7336	-33.45	-11.56	-33.43	3.02	0.0436	0.0065	0.9990	-2.5003	-0.3719	952.8365	502.3887	1.43	10.00	241.23
8.087819e+01	4031	33.63	-12.07	-31.34	2.69	-0.0331	0.1518	0.9879	1.9184	-8.7317	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	866.5909	426.5503	24.51	29.74	240.75
8.089817e+01	4032	33.64	-12.04	-31.42	2.69	-0.0390	0.1503	0.9879	2.2600	-8.6432	-33.43	-11.55	-33.40	3.01	0.0483	0.0091	0.9988	-2.7674	-0.5220	952.9996	501.7712	1.39	10.16	241.19
8.091826e+01	4033	33.67	-11.99	-31.52	2.69	-0.0469	0.1485	0.9878	2.7183	-8.5397	-33.42	-11.55	-33.39	3.00	0.0498	0.0094	0.9987	-2.8539	-0.5406	955.7812	511.2334	0.50	6.17	194.06
8.093824e+01	4034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.42	-11.55	-33.38	3.00	0.0502	0.0096	0.9987	-2.8759	-0.5502	1059.8665	585.5058	-21.93	-9.35	195.34
8.095834e+01	4035	33.69	-11.93	-31.65	2.69	-0.0591	0.1463	0.9875	3.4278	-8.4121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	863.3039	438.3181	20.26	21.29	192.58
8.097831e+01	4036	33.72	-11.87	-31.81	2.69	-0.0716	0.1436	0.9870	4.1494	-8.2536	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	876.3732	440.9629	17.46	20.73	192.33
8.099841e+01	4037	33.14	-12.99	-29.26	2.57	0.1019	0.2424	0.9648	-6.0280	-14.0288	-33.73	-11.51	-33.51	3.08	0.0002	-0.0020	1.0000	-0.0121	0.1159	1114.5327	598.4382	-33.69	-11.97	195.51
8.101839e+01	4038	33.18	-12.43	-30.21	2.52	-0.0106	0.1769	0.9842	0.6187	-10.1886	-33.83	-11.52	-33.32	3.01	0.0033	0.0142	0.9999	-0.1873	-0.8132	1111.7728	581.0453	-33.08	-8.27	195.67
8.103848e+01	4039	33.20	-12.23	-30.56	2.48	-0.0580	0.1543	0.9863	3.3659	-8.8782	-33.87	-11.53	-33.24	2.98	0.0049	0.0213	0.9998	-0.2834	-1.2200	988.2419	502.4710	-6.39	8.15	194.56
8.105846e+01	4040	33.20	-12.17	-30.69	2.47	-0.0789	0.1405	0.9869	4.5728	-8.0749	-33.89	-11.54	-33.19	2.98	0.0061	0.0238	0.9997	-0.3493	-1.3619	997.4896	500.0282	-10.42	10.85	242.72
8.107855e+01	4041	33.20	-12.15	-30.73	2.47	-0.0880	0.1370	0.9866	5.0967	-7.8771	-33.90	-11.55	-33.16	2.98	0.0070	0.0252	0.9997	-0.4001	-1.4446	1001.3113	498.1990	-12.44	12.36	264.28
8.109853e+01	4042	33.19	-12.08	-30.89	2.49	-0.0874	0.1304	0.9876	5.0602	-7.4899	-33.96	-11.60	-33.11	2.98	-0.0010	0.0232	0.9997	0.0579	-1.3315	1005.0073	501.4865	-14.03	11.85	274.15
8.111863e+01	4043	33.31	-12.17	-31.09	2.58	-0.0798	0.1179	0.9898	4.6092	-6.7710	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	929.9243	459.4297	8.69	24.20	274.27
8.113860e+01	4044	33.42	-12.58	-31.24	2.77	-0.0688	0.0707	0.9951	3.9549	-4.0516	-33.98	-12.12	-33.72	3.07	-0.0501	-0.0779	0.9957	2.8824	4.4660	1019.2005	586.0929	-18.60	-13.46	274.21
8.115870e+01	4045	33.46	-12.85	-31.25	2.70	-0.0688	0.0473	0.9965	3.9481	-2.7137	-34.05	-12.35	-34.06	2.97	-0.0745	-0.1144	0.9906	4.3023	6.5676	1031.5930	618.0901	-22.37	-22.92	273.47
8.117868e+01	4046	33.49	-12.90	-31.35	2.70	-0.0740	0.0384	0.9965	4.2448	-2.2028	-34.09	-12.48	-34.10	3.00	-0.0824	-0.1286	0.9883	4.7640	7.3912	1038.2763	630.5935	-24.38	-26.59	273.04
8.119877e+01	4047	33.52	-12.89	-31.43	2.69	-0.0776	0.0369	0.9963	4.4521	-2.1163	-34.11	-12.47	-34.16	3.03	-0.0857	-0.1266	0.9882	4.9566	7.2734	1041.8949	630.3708	-25.45	-26.50	272.93
8.121875e+01	4048	33.54	-12.90	-31.49	2.68	-0.0805	0.0277	0.9964	4.6169	-1.5851	-34.14	-12.47	-34.19	3.03	-0.0898	-0.1283	0.9877	5.1961	7.3740	1045.4976	636.1809	-26.53	-28.20	272.80
8.123884e+01	4049	33.55	-12.89	-31.52	2.68	-0.0827	0.0272	0.9962	4.7461	-1.5587	-34.15	-12.48	-34.21	3.04	-0.0892	-0.1303	0.9875	5.1638	7.4844	1046.3616	637.4318	-26.79	-28.56	272.72
8.125882e+01	4050	33.56	-12.90	-31.53	2.67	-0.0831	0.0241	0.9962	4.7696	-1.3826	-34.16	-12.48	-34.22	3.04	-0.0896	-0.1310	0.9873	5.1838	7.5264	1046.7309	639.4180	-26.90	-29.15	272.70
8.127892e+01	4051	33.51	-12.90	-31.44	2.72	-0.0792	0.0272	0.9965	4.5445	-1.5565	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	927.2963	554.9425	9.11	-4.53	275.58
8.129889e+01	4052	33.22	-12.89	-31.48	2.70	-0.1066	0.0290	0.9939	6.1200	-1.6613	-34.69	-12.20	-34.82	3.10	-0.1018	-0.1637	0.9813	5.9203	9.4201	1067.0687	654.2639	-32.83	-33.29	271.12
8.131899e+01	4053	33.12	-12.91	-31.48	2.67	-0.1103	0.0266	0.9935	6.3346	-1.5246	-34.09	-13.94	-30.99	2.72	-0.0896	-0.0430	0.9950	5.1482	2.4657	1064.3483	606.6515	-25.43	-15.34	216.46
8.133897e+01	4054	33.08	-12.91	-31.47	2.66	-0.1108	0.0261	0.9935	6.3615	-1.4962	-34.37	-13.61	-31.67	2.84	-0.0649	-0.0165	0.9978	3.7223	0.9478	1042.5566	553.1498	-69.01	-9.48	742.64
8.135906e+01	4055	33.06	-12.91	-31.46	2.67	-0.1115	0.0264	0.9934	6.4058	-1.5116	-34.47	-13.49	-31.93	2.88	-0.0531	-0.0080	0.9986	3.0443	0.4584	1037.0426	547.4036	-70.74	-5.35	814.73
8.137904e+01	4056	33.05	-12.91	-31.45	2.68	-0.1120	0.0262	0.9934	6.4333	-1.5029	-34.50	-13.44	-32.04	2.90	-0.0452	-0.0054	0.9990	2.5910	0.3109	1033.6796	546.7549	-65.16	-4.63	783.79
8.139913e+01	4057	33.05	-12.91	-31.47	2.68	-0.1171	0.0262	0.9928	6.7277	-1.4992	-34.52	-13.43	-32.09	2.90	-0.0410	-0.0052	0.9991	2.3501	0.2979	1034.4933	548.0484	-60.33	-5.24	717.81
8.141911e+01	4058	33.05	-12.90	-31.48	2.69	-0.1195	0.0265	0.9925	6.8639	-1.5208	-34.85	-12.58	-33.86	3.07	-0.0845	-0.1091	0.9904	4.8744	6.2610	1056.5465	597.8408	-77.64	-43.80	713.54
8.143921e+01	4059	33.05	-12.90	-31.48	2.70	-0.1208	0.0269	0.9923	6.9419	-1.5407	-34.97	-12.28	-34.56	3.14	-0.0998	-0.1533	0.9831	5.7993	8.8202	1064.9163	619.3229	-84.00	-60.17	710.37
8.145919e+01	4060	33.05	-12.90	-31.48	2.70	-0.1217	0.0270	0.9922	6.9910	-1.5492	-35.02	-12.16	-34.82	3.17	-0.1057	-0.1716	0.9795	6.1566	9.8781	1068.3065	628.2515	-86.53	-66.92	708.83
8.147928e+01	4061	33.05	-12.90	-31.48	2.70	-0.1219	0.0268	0.9922	7.0014	-1.5367	-35.04	-12.12	-34.92	3.19	-0.1077	-0.1787	0.9780	6.2834	10.2915	1069.4463	631.8793	-87.37	-69.65	708.21
8.149926e+01	4062	33.05	-12.90	-31.49	2.71	-0.1228	0.0265	0.9921	7.0573	-1.5192	-35.05	-12.12	-34.93	3.21	-0.1089	-0.1816	0.9773	6.3589	10.4605	1070.5520	633.4887	-88.21	-70.85	707.91
8.151935e+01	4063	33.05	-12.90	-31.49	2.71	-0.1227	0.0266	0.9921	7.0496	-1.5242	-34.46	-13.47	-31.99	2.91	-0.0791	-0.0641	0.9948	4.5472	3.6741	1064.3151	608.6300	-29.57	-18.39	251.74
8.153933e+01	4064	33.04	-12.90	-31.48	2.72	-0.1232	0.0266	0.9920	7.0779	-1.5233	-34.21	-14.06	-30.71	2.78	-0.0730	-0.0117	0.9973	4.1864	0.6710	1052.1018	549.9506	-82.00	-7.24	793.59
8.155942e+01	4065	33.04	-12.90	-31.48	2.73	-0.1234	0.0263	0.9920	7.0925	-1.5066	-34.08	-14.37	-30.01	2.72	-0.0733	0.0135	0.9972	4.2064	-0.7747	1051.0535	533.2079	-122.21	10.99	1198.43
8.157940e+01	4066	33.04	-12.90	-31.48	2.73	-0.1236	0.0261	0.9920	7.1005	-1.4951	-33.98	-14.61	-29.48	2.68	-0.0787	0.0279	0.9965	4.5175	-1.6002	1053.2605	525.0270	-149.71	26.07	1435.46
8.159950e+01	4067	33.04	-12.90	-31.48	2.74	-0.1230	0.0257	0.9921	7.0658	-1.4749	-33.86	-14.86	-28.91	2.63	-0.0862	0.0390	0.9955	4.9509	-2.2360	1056.3420	519.4201	-168.86	38.21	1569.39
8.161947e+01	4068	33.03	-12.90	-31.47	2.74	-0.1215	0.0246	0.9923	6.9798	-1.4118	-33.82	-14.95	-28.69	2.62	-0.0888	0.0469	0.9949	5.1017	-2.6909	1057.1765	517.3325	-149.15	36.63	1374.78
8.163957e+01	4069	33.03	-12.90	-31.46	2.74	-0.1202	0.0236	0.9925	6.9050	-1.3517	-33.80	-14.98	-28.60	2.62	-0.0888	0.0517	0.9947	5.1018	-2.9652	1056.9820	517.1071	-126.54	31.42	1168.73
8.165955e+01	4070	33.03	-12.91	-31.45	2.74	-0.1183	0.0222	0.9927	6.7962	-1.2719	-33.80	-15.00	-28.57	2.62	-0.0881	0.0550	0.9946	5.0636	-3.1550	1056.2041	517.8242	-108.20	26.28	1007.16
8.167964e+01	4071	33.03	-12.91	-31.45	2.74	-0.1171	0.0214	0.9929	6.7265	-1.2273	-33.80	-15.00	-28.56	2.62	-0.0872	0.0575	0.9945	5.0106	-3.2980	1055.5466	518.3407	-96.49	23.07	904.21
8.169962e+01	4072	33.02	-12.92	-31.44	2.74	-0.1154	0.0209	0.9931	6.6266	-1.1996	-33.80	-15.00	-28.56	2.62	-0.0883	0.0568	0.9945	5.0766	-3.2551	1055.2871	519.0678	-95.21	22.11	894.50
8.171971e+01	4073	33.02	-12.92	-31.43	2.74	-0.1146	0.0205	0.9932	6.5845	-1.1761	-34.59	-13.17	-32.36	3.02	-0.1077	-0.0756	0.9913	6.1986	4.3386	1064.1479	581.4837	-104.19	-38.68	891.17
8.173969e+01	4074	33.02	-12.92	-31.43	2.74	-0.1142	0.0201	0.9933	6.5570	-1.1518	-34.87	-12.53	-33.89	3.17	-0.1094	-0.1399	0.9841	6.3407	8.0415	1064.9977	612.4007	-104.89	-68.44	887.09
8.175979e+01	4075	33.02	-12.91	-31.44	2.74	-0.1137	0.0213	0.9933	6.5304	-1.2209	-34.97	-12.28	-34.51	3.22	-0.1084	-0.1665	0.9801	6.3131	9.5858	1064.4977	624.6847	-104.30	-80.14	884.90
8.177976e+01	4076	33.06	-12.87	-31.54	2.74	-0.1204	0.0207	0.9925	6.9167	-1.1837	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1038.7454	534.9206	-78.94	6.34	891.76
8.179986e+01	4077	33.09	-12.84	-31.62	2.74	-0.1265	0.0226	0.9917	7.2687	-1.2976	-34.18	-13.95	-30.83	2.83	-0.0923	-0.0402	0.9949	5.2997	2.3040	1067.2041	580.8601	-48.12	-17.08	400.18
8.181984e+01	4078	33.09	-12.85	-31.59	2.74	-0.1248	0.0228	0.9919	7.1734	-1.3082	-33.88	-14.60	-29.40	2.68	-0.0904	0.0142	0.9958	5.1861	-0.8152	1058.7994	531.5284	-193.02	19.44	1747.79
8.183993e+01	4079	33.09	-12.86	-31.58	2.73	-0.1235	0.0224	0.9921	7.0981	-1.2809	-33.76	-14.85	-28.83	2.61	-0.0911	0.0374	0.9951	5.2324	-2.1461	1058.7337	521.3505	-182.87	36.94	1658.81
8.185991e+01	4080	33.09	-12.86	-31.57	2.73	-0.1233	0.0228	0.9921	7.0820	-1.3039	-33.71	-14.95	-28.61	2.59	-0.0914	0.0471	0.9947	5.2500	-2.6970	1059.2952	518.6176	-144.96	33.05	1307.97
8.188000e+01	4081	33.09	-12.86	-31.56	2.73	-0.1230	0.0229	0.9921	7.0688	-1.3127	-33.69	-14.99	-28.51	2.58	-0.0916	0.0512	0.9945	5.2627	-2.9369	1059.6130	517.7441	-128.99	30.44	1160.41
8.189998e+01	4082	33.10	-12.85	-31.58	2.73	-0.1244	0.0231	0.9920	7.1474	-1.3232	-33.67	-15.00	-28.47	2.58	-0.0917	0.0533	0.9944	5.2664	-3.0556	1060.4776	517.3550	-122.13	29.05	1089.44
8.192008e+01	4083	33.11	-12.83	-31.62	2.73	-0.1271	0.0238	0.9916	7.3066	-1.3623	-33.67	-15.00	-28.45	2.57	-0.0920	0.0543	0.9943	5.2842	-3.1142	1062.0149	516.7833	-121.43	29.15	1067.19
8.194005e+01	4084	33.12	-12.82	-31.65	2.73	-0.1292	0.0241	0.9913	7.4248	-1.3836	-33.67	-15.00	-28.45	2.57	-0.0923	0.0550	0.9942	5.3057	-3.1548	1063.2379	516.4792	-120.63	28.99	1047.87
8.196015e+01	4085	33.12	-12.80	-31.69	2.74	-0.1312	0.0243	0.9911	7.5392	-1.3921	-33.67	-15.00	-28.45	2.57	-0.0927	0.0555	0.9941	5.3288	-3.1801	1064.4468	516.3968	-119.91	28.60	1029.78
8.198013e+01	4086	33.11	-12.79	-31.70	2.74	-0.1320	0.0247	0.9909	7.5848	-1.4173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1053.9974	529.4470	-108.48	13.75	1031.65
8.200022e+01	4087	33.11	-12.78	-31.71	2.74	-0.1328	0.0243	0.9908	7.6318	-1.3940	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1054.7807	529.8391	-109.36	13.32	1031.53
8.202020e+01	4088	33.10	-12.78	-31.72	2.75	-0.1335	0.0244	0.9907	7.6766	-1.3958	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1055.5330	529.8107	-110.19	13.36	1031.41
8.204029e+01	4089	33.10	-12.77	-31.73	2.75	-0.1345	0.0246	0.9906	7.7303	-1.4098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1056.4355	529.5835	-111.19	13.63	1031.26
8.206027e+01	4090	33.09	-12.76	-31.73	2.75	-0.1354	0.0246	0.9905	7.7864	-1.4084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1057.3748	529.6140	-112.24	13.61	1031.11
8.208037e+01	4091	33.09	-12.76	-31.74	2.76	-0.1364	0.0248	0.9903	7.8428	-1.4197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1058.3223	529.4322	-113.29	13.83	1030.95
8.210034e+01	4092	33.09	-12.75	-31.75	2.76	-0.1369	0.0249	0.9903	7.8693	-1.4293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1058.7705	529.2737	-113.79	14.01	1030.88
8.212044e+01	4093	33.07	-12.78	-31.68	2.76	-0.1321	0.0229	0.9910	7.5924	-1.3142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1054.1463	531.1548	-108.67	11.83	1031.69
8.214042e+01	4094	33.06	-12.79	-31.66	2.76	-0.1301	0.0223	0.9913	7.4769	-1.2772	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1052.2215	531.7546	-106.54	11.12	1032.01
8.216051e+01	4095	33.05	-12.80	-31.64	2.76	-0.1290	0.0224	0.9914	7.4148	-1.2839	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1051.1932	531.6343	-105.39	11.25	1032.18
8.218049e+01	4096	33.05	-12.80	-31.63	2.76	-0.1283	0.0227	0.9915	7.3749	-1.3007	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1050.5329	531.3485	-104.65	11.56	1032.28
8.220058e+01	4097	33.05	-12.80	-31.62	2.76	-0.1277	0.0227	0.9915	7.3408	-1.2997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1049.9686	531.3608	-104.03	11.54	1032.37
8.222056e+01	4098	33.04	-12.80	-31.62	2.76	-0.1272	0.0225	0.9916	7.3093	-1.2881	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1049.4433	531.5484	-103.44	11.32	1032.45
8.224066e+01	4099	33.04	-12.81	-31.61	2.76	-0.1264	0.0221	0.9917	7.2655	-1.2658	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1048.7128	531.9140	-102.63	10.90	1032.58
8.226063e+01	4100	33.04	-12.81	-31.60	2.76	-0.1250	0.0218	0.9919	7.1809	-1.2496	-34.30	-13.60	-31.47	2.96	-0.1092	0.0040	0.9940	6.2701	-0.2278	1067.8150	536.4699	-215.43	10.47	1789.73
8.228073e+01	4101	33.04	-12.82	-31.58	2.76	-0.1235	0.0213	0.9921	7.0977	-1.2221	-34.54	-13.07	-32.67	3.12	-0.1130	-0.0202	0.9934	6.4914	1.1552	1078.3509	575.2837	-45.97	-12.65	347.24
8.230071e+01	4102	33.04	-12.83	-31.57	2.77	-0.1219	0.0210	0.9923	7.0062	-1.2057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	994.0038	553.0920	-13.99	-4.71	351.07
